label,message
0,well great weekend
0,langport sorri ill probabl bed pm suck ill xma gosri lanka
0,frnd juz wordnot mere relationshipit silent promis say wherevr whenevr forevr gudnyt dear
0,huh also mani mistak
0,ha u ju ate honey ar sweet
0,im turn phone mom tell everyon cancer sister wont stop call hurt talk cant put see u u get home love u
0,honey sweetheart darl sexi bun sugar plum loverboy miss boytoy smack ass go gym
0,thank love rock
0,yeah imma come caus jay want drug
0,ok thanx take care
0,yup thk u oso bore wat
0,came look flat seem ok away alot wiv work got woman come
0,moji inform save live thank
1,nokia get win free auction take part send nokia hgsuiteland rowwjhl
0,who class
0,hey r still onlin ive finish format
0,great attract brotha
1,promot number ur award citi break could win summer shop spree everi wk txt store skilgm tscswinawkag perwksub
0,stupidit possibl
0,cant pick phone right pl send messag
0,lol happen vega stay vega
0,hello hello hi lou sorri took long repli left mobil friend lancast got bak neway im sorri couldnt make ur bday hun
0,use soc use home dunno type word ar
0,dad say hurri hell
0,wake ltgt morn
0,get class bsn like ltgt minut know advis
0,great shoot big load get readi
0,ill meet lobbi
0,still come tonight
0,happen dear tell
0,sir wait call free pleas call
0,movi laptop
0,text finish long time ago shower eryth
0,ok im sure time finish tomorrow wan na spend even co would vewi vewi lubli love xxx
0,hello per request ltgt rs transfer
0,tirupur call da
1,winner special select receiv cash award speak live oper claim call ampm cost p
0,sbut luck catch put
0,noe specifi da domain nusstu still sch
0,ohi ask fun hahatak care
0,shall get pouch
0,hey loverboy love tell look pictur ach feel leg fuck want need crave
0,boy sweet word left morn sigh goe day love start studi
0,kent vale lor wait ar
0,ok good make money
0,read gud habit nan bari hudgi yorg pataistha ertini kano
0,aight still want get money
1,free top rington sub weekli ringtoneget st week freesend subpoli per weekstop sm
0,okok okthenwhat ur today plan
0,town v import
0,sorri pa dont knw ru pa
0,wat u
0,meet rite ill go home lor dun feel like comin ok
0,oh get paid outstand one commerci hasbroin august made us jump mani hoop get paid still
0,lateso call tomorrow morningtak care sweet dreamsu meummifyingby
0,network technic support associ
0,im gon na rip uteru
0,cool like swim pool jacuzzi hous
1,thank rington order refer number x mobil charg tone arriv pleas call custom servic colourredtextcolourtxtstar
0,yeah gang readi
0,blank blank wat blank lol
0,im movi collect car oredi
0,left alreadi orchard
1,hi night ur lucki night uve invit xchat uk wildest chat txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yr
0,noth splwat abt u whr ru
0,chikku nt yet ya im free
0,aldrin rakhesh ex rtm herepl callurg
0,search happi main sourc unhappi accept life way come u find happi everi moment u live
0,im home pleas call
0,guess could good excus lol
0,isnt frnd neces life imagin urself witout frnd hwd u feel ur colleg watll u wth ur cell wat abt function thnk abt event espel care miss amp irrit u wrd dearlov frnd wthout u cant live jst takecar goodmorn
0,gud mrng dear hav nice day
0,old orchard near univ
0,taco raja burrito right
0,get ok
0,how street end librari walk
0,plz note anyon call mobil co amp ask u type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verifi cnn ibn
0,stop get ice cream go back
0,stitch trouser
0,da vijay go talk jaya tv
1,tfp
0,hey im bore im think u wat r u
0,nah wednesday bring mini cheeto bag
0,nobodi name peni girl name stori doesnt add
0,aight let know your gon na around usf
0,im lip sync shangela
0,neva tell noe im home da aft wat
0,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
1,dear voucher holder claim st class airport loung pass use holiday voucher call book quot st class x
0,buzz hey love think hope day goe well sleep miss babe long moment togeth againlov smile
0,haha sound crazi dunno tahan anot
0,u earli
0,ya one slow poo
1,bloomberg messag center wait appli futur bloombergcom
0,im gloucesterroad uup later
0,yesher tv alway avail work place
1,ye place town meet excit adult singl uk txt chat pmsg
0,lol ouch wish id stay bit longer
0,god ask forgiv littl child gave love repli
0,well join ltgt bu
0,ask keep one mayb that didnt get messag sent glo
1,free st week nokia tone ur mob everi week txt nokia get txting tell ur mate pobox wwq normpton
0,ki send ltgt min
0,would smoke help us work difficult time
1,someon u know ask date servic contact cant guess call reveal pobox sxi p
0,yesmum lookin strong
0,sir goodmorn free call
0,call
0,gr see messag r u leav congrat dear school wat r ur plan
0,love girl offic may wonder smile sore
0,hi wlcome back wonder got eaten lion someth noth much
0,uncl timi help clear car
0,came hostel go sleep plz call class hrishi
0,ok bag
0,hi spoke maneesha v wed like know satisfi experi repli toll free ye
0,ok lor msg b u call
1,mila age blond new uk look sex uk guy u like fun text mtalk pptxt st free increment help
0,fishrman woke earli mrng dark wait amp found sack ful stone strtd throwin thm sea pass time atlast ju stone sun rose amp found tht r nt stone diamond moraldont wake earli mrng good night
1,claim shop spree call mobstorequizppm
0,ur physic get
0,dear friend sorri late inform today birthday love arpraveesh detail log face book see number ltgt dont miss delici treat
0,r go send
0,onlin transact
0,dear got train seat mine lower seat
0,let know need anyth els salad desert someth mani beer shall get
0,wat r u
0,whore unbeliev
1,want funk ur fone weekli new tone repli tonesu text origin n best tone gbp network oper rate appli
0,sure dont mean get
0,love know feel make belli warm wish love shall meet dream ahmad ador kiss
1,twink bear scalli skin jock call dont miss weekend fun call pmin stop text call nat rate
0,love want flood pretti pussi cum
0,hey angri repli dr
0,short cute good person
0,also rememb bead dont come ever
0,thread wishlist section forum ppl post nitro request start last page collect bottom
0,first time histori need comfort luxuri sold price india onionr ltgt petrolr ltgt beerr ltgt shesil ltgt
0,feb ltgt love u day send di ur valu frnd evn come back ull gt marri person u luv u ignor di u lose ur luv evr
0,actual nvm got hella cash still ltgt ish
1,tri contact repli offer video handset anytim network min unlimit text camcord repli call
0,ok least armand still around
0,da happi sit togeth na
0,yup song bro creativ neva test qualiti said check review onlin
0,dude fakemi frnd got money tht im reffer uif u member wit mail link u vl credit ltgt rs il geti ltgt rsi draw acc wen ltgt rs
0,dude makin weirdi browni sister made awesom cooki took pic
1,urgent tri contact last weekend draw show prize guarante call claim code k valid hour
0,pl dont restrict eat anythin like next two day
0,mm ask come enough
0,funer home audrey dad
0,aight text address
0,excel wish togeth right
0,yep fine ice age
0,pl wont beliv godnot jesu
0,dunno wat get
0,yet chikkuk wat abt tht guy stop irrit msging u
0,long take get
0,number vivek
1,xma iscom ur award either cd gift voucher free entri r weekli draw txt music tnc
0,sorri brah finish last exam
0,got arrest possess shit lttimegt pm
0,right though cant give space want need realli start becom issu go suggest set definit move outif im still greec mayb readi
0,normal
0,pleas protect ethreat sib never ask sensit inform like passwordsatmsm pin thru email never share password anybodi
0,miss much im despar record messag left day listen hear sound voic love
0,hi im alway onlin yahoo would like chat someday
0,goodmorningmi grandfath expiredso leav today
1,congratul u claim vip row ticket c blu concert novemb blu gift guarante call claim tsc costmax
0,yuou work get pc mom find spot would work need
0,sure ill see come bit
0,agre stop thinkin ipad pleas ask macho question
0,let pool money togeth buy bunch lotto ticket win get ltgt u get ltgt deal
0,ok
0,askd u question hour answer
0,watch tv lor nice one like lor
0,im think chennai forgot come auction
0,come n pick ar
0,earli bird purchas yet
0,went pay rent go bank authoris payment
0,erm ill pick pm thatll give enough time get park
0,hey mate how u honeydid u ave good holiday gimmi de gossx
0,howz painit come todaydo said ystrdayic medicin
0,chile pleas ltdecimalgt hour drive come time sublet febapril audit season
0,ye ammaelif take lot turn sit tri hold steer
0,yeah that thought lem know anyth goin later
0,mmmm cant wait lick
0,pl go today ltgt dont want excus
1,fantasi footbal back tv go sky gamestar sky activ play k dream team score start saturday regist nowski opt
0,plz tell an bslvyl sent via fullonsmscom
0,u town alon
0,look forward sex cuddl two sleep
0,rounderso requir
0,truekdo u knw di ltgt
0,dont worri day big lambu ji vl cometil enjoy batchlor parti
0,oh ya got hip hop open haha think go jazz zoom cine actual tonight im free leh there kb lesson tonight
1,free msg singl find partner area real peopl wait chat nowsend chat cncl send stopc per msg
0,im ok part tomorrow
0,found diff farm shop buy chees way back call
0,r u still work
1,win newest harri potter order phoenix book repli harri answer question chanc first among reader
0,yep like pink furnitur tho
1,free msg ringtonefrom widelivecomindex wmlidbaeceffffirsttruejul
0,custom place wil cal u sir
1,oh god ive found number im glad text back xafter msg cst std ntwk chg
0,pure heart person wonder smile make even hisher enemi feel guilti enemi catch world smile goodmorn amp smiley sunday
0,that alrit girl u know gail neva wrongtak care sweet dont worryc u ltr hunlov yaxxx
0,theoret yeah could abl come
0,alright hook guy
0,know peopl still town
0,let math good
0,oh ok wait lect havent finish
0,yeah usual guy town therer definit peopl around know
0,join today formallypl keep prayingwil talk later
0,happi sad one thing past good morn
0,multimedia messag email
0,oki scare u say fat u dun wan alreadi
0,u get messag
0,sorri sir call tomorrow senthilhsbc
0,need person give na
0,left vagu said would inform person account delay rent discuss hous agenc rent anoth place check onlin place around usc ltgt
0,hi juan im come home fri hey cours expect welcom parti lot present ill phone u get back load love nicki x x x x x x x x x
0,plz tell an bslvyl sent via fullonsmscom
0,short cute good person
0,gumbi special ltgt chees pizza know doin tonight
1,link pictur sent also use
0,like person size
0,im great aunt anniversari parti tarpon spring
0,cab availablethey pick drop door step
0,oktak careumma
0,unlimit text limit minut
1,doubl min txt orang tariff latest motorola sonyericsson nokia bluetooth free call mobileupd calloptouthf
0,problem spend lot qualiti time togeth
1,urgent nd attempt contact u prize yesterday still await collect claim call aclpm
0,heard week
1,dear dave final notic collect tenerif holiday cash award call landlin tc sae box cwwx ppm
